scene,frame,zebra,traffic,stop_sign
26540bfbab79463cb1ba76b52ec6013b,34,False,False,False
26540bfbab79463cb1ba76b52ec6013b,35,False,False,False
26540bfbab79463cb1ba76b52ec6013b,36,False,False,False
26540bfbab79463cb1ba76b52ec6013b,37,False,False,False
26540bfbab79463cb1ba76b52ec6013b,38,False,False,False
26540bfbab79463cb1ba76b52ec6013b,39,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,0,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,1,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,2,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,3,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,4,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,5,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,6,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,7,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,8,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,9,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,10,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,11,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,12,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,13,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,14,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,15,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,16,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,17,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,18,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,19,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,20,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,21,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,22,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,23,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,24,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,25,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,26,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,27,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,28,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,29,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,30,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,31,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,32,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,33,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,34,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,35,False,False,False
26a6b03c8e2f4e6692f174a7074e54ff,36,True,False,False
26a6b03c8e2f4e6692f174a7074e54ff,37,True,True,False
26a6b03c8e2f4e6692f174a7074e54ff,38,True,True,False
26a6b03c8e2f4e6692f174a7074e54ff,39,True,True,False
26a6b03c8e2f4e6692f174a7074e54ff,40,True,True,False
2755560e05784e5cbc76619793d36e86,0,True,True,False
2755560e05784e5cbc76619793d36e86,1,True,True,False
2755560e05784e5cbc76619793d36e86,2,True,True,False
2755560e05784e5cbc76619793d36e86,3,True,True,False
2755560e05784e5cbc76619793d36e86,4,False,False,False
2755560e05784e5cbc76619793d36e86,5,False,False,False
2755560e05784e5cbc76619793d36e86,6,False,False,False
2755560e05784e5cbc76619793d36e86,7,False,False,False
2755560e05784e5cbc76619793d36e86,8,False,False,False
2755560e05784e5cbc76619793d36e86,9,False,False,False
2755560e05784e5cbc76619793d36e86,10,False,False,False
2755560e05784e5cbc76619793d36e86,11,False,False,False
2755560e05784e5cbc76619793d36e86,12,False,False,False
2755560e05784e5cbc76619793d36e86,13,False,False,False
2755560e05784e5cbc76619793d36e86,14,False,False,False
2755560e05784e5cbc76619793d36e86,15,False,False,False
2755560e05784e5cbc76619793d36e86,16,False,False,False
2755560e05784e5cbc76619793d36e86,17,False,False,False
2755560e05784e5cbc76619793d36e86,18,False,False,False
2755560e05784e5cbc76619793d36e86,19,False,False,False
2755560e05784e5cbc76619793d36e86,20,False,False,False
2755560e05784e5cbc76619793d36e86,21,False,False,False
2755560e05784e5cbc76619793d36e86,22,False,False,False
2755560e05784e5cbc76619793d36e86,23,False,False,False
2755560e05784e5cbc76619793d36e86,24,False,False,False
2755560e05784e5cbc76619793d36e86,25,False,False,False
2755560e05784e5cbc76619793d36e86,26,False,False,False
2755560e05784e5cbc76619793d36e86,27,False,False,False
2755560e05784e5cbc76619793d36e86,28,False,False,False
2755560e05784e5cbc76619793d36e86,29,False,False,False
2755560e05784e5cbc76619793d36e86,30,False,False,False
2755560e05784e5cbc76619793d36e86,31,False,False,False
2755560e05784e5cbc76619793d36e86,32,False,False,False
2755560e05784e5cbc76619793d36e86,33,False,False,False
2755560e05784e5cbc76619793d36e86,34,False,False,False
2755560e05784e5cbc76619793d36e86,35,False,False,False
2755560e05784e5cbc76619793d36e86,36,False,False,False
2755560e05784e5cbc76619793d36e86,37,False,False,False
2755560e05784e5cbc76619793d36e86,38,False,False,False
2755560e05784e5cbc76619793d36e86,39,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,0,True,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,1,True,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,2,True,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,3,True,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,4,True,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,5,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,6,True,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,7,True,True,False
27dc2edfb6524c7d8997ac3573ed2f3d,8,True,True,False
27dc2edfb6524c7d8997ac3573ed2f3d,9,True,True,False
27dc2edfb6524c7d8997ac3573ed2f3d,10,True,True,False
27dc2edfb6524c7d8997ac3573ed2f3d,11,True,True,False
27dc2edfb6524c7d8997ac3573ed2f3d,12,True,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,13,True,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,14,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,15,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,16,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,17,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,18,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,19,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,20,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,21,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,22,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,23,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,24,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,25,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,26,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,27,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,28,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,29,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,30,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,31,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,32,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,33,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,34,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,35,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,36,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,37,False,False,False
27dc2edfb6524c7d8997ac3573ed2f3d,38,False,False,False
28db6ee9a8d34e9e88e741817b6733c1,0,False,False,False
28db6ee9a8d34e9e88e741817b6733c1,1,False,True,False
28db6ee9a8d34e9e88e741817b6733c1,2,False,True,False
28db6ee9a8d34e9e88e741817b6733c1,3,False,True,False
28db6ee9a8d34e9e88e741817b6733c1,4,False,True,False
28db6ee9a8d34e9e88e741817b6733c1,5,False,True,False
28db6ee9a8d34e9e88e741817b6733c1,6,False,True,False
28db6ee9a8d34e9e88e741817b6733c1,7,False,True,False
28db6ee9a8d34e9e88e741817b6733c1,8,False,True,False
28db6ee9a8d34e9e88e741817b6733c1,9,False,True,False
28db6ee9a8d34e9e88e741817b6733c1,10,False,False,False
28db6ee9a8d34e9e88e741817b6733c1,11,False,False,False
28db6ee9a8d34e9e88e741817b6733c1,12,False,False,False
28db6ee9a8d34e9e88e741817b6733c1,13,False,False,False
28db6ee9a8d34e9e88e741817b6733c1,14,False,False,False
28db6ee9a8d34e9e88e741817b6733c1,15,False,False,False
28db6ee9a8d34e9e88e741817b6733c1,16,False,False,False
28db6ee9a8d34e9e88e741817b6733c1,17,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,18,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,19,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,20,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,21,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,22,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,23,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,24,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,25,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,26,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,27,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,28,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,29,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,30,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,31,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,32,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,33,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,34,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,35,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,36,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,37,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,38,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,39,True,False,False
28db6ee9a8d34e9e88e741817b6733c1,40,True,False,False
28e4134bcd664522907277f1ceec2893,0,False,False,False
28e4134bcd664522907277f1ceec2893,1,False,False,False
28e4134bcd664522907277f1ceec2893,2,False,False,False
28e4134bcd664522907277f1ceec2893,3,False,False,False
28e4134bcd664522907277f1ceec2893,4,False,False,False
28e4134bcd664522907277f1ceec2893,5,False,False,False
28e4134bcd664522907277f1ceec2893,6,False,False,False
28e4134bcd664522907277f1ceec2893,7,False,False,False
28e4134bcd664522907277f1ceec2893,8,False,False,False
28e4134bcd664522907277f1ceec2893,9,False,False,False
28e4134bcd664522907277f1ceec2893,10,False,False,False
28e4134bcd664522907277f1ceec2893,11,False,False,False
28e4134bcd664522907277f1ceec2893,12,False,False,False
28e4134bcd664522907277f1ceec2893,13,False,False,False
28e4134bcd664522907277f1ceec2893,14,False,False,False
28e4134bcd664522907277f1ceec2893,15,False,False,False
28e4134bcd664522907277f1ceec2893,16,False,False,False
28e4134bcd664522907277f1ceec2893,17,True,False,False
28e4134bcd664522907277f1ceec2893,18,True,False,False
28e4134bcd664522907277f1ceec2893,19,True,False,False
28e4134bcd664522907277f1ceec2893,20,True,False,False
28e4134bcd664522907277f1ceec2893,21,True,False,False
28e4134bcd664522907277f1ceec2893,22,True,False,False
28e4134bcd664522907277f1ceec2893,23,True,False,False
28e4134bcd664522907277f1ceec2893,24,True,False,False
28e4134bcd664522907277f1ceec2893,25,True,False,False
28e4134bcd664522907277f1ceec2893,26,True,False,False
28e4134bcd664522907277f1ceec2893,27,True,False,False
28e4134bcd664522907277f1ceec2893,28,True,False,False
28e4134bcd664522907277f1ceec2893,29,True,False,False
28e4134bcd664522907277f1ceec2893,30,True,False,False
28e4134bcd664522907277f1ceec2893,31,True,False,False
28e4134bcd664522907277f1ceec2893,32,True,False,False
28e4134bcd664522907277f1ceec2893,33,True,False,False
28e4134bcd664522907277f1ceec2893,34,True,False,False
28e4134bcd664522907277f1ceec2893,35,True,False,False
28e4134bcd664522907277f1ceec2893,36,True,False,False
28e4134bcd664522907277f1ceec2893,37,True,False,False
28e4134bcd664522907277f1ceec2893,38,True,False,False
28e4134bcd664522907277f1ceec2893,39,True,False,False
2911b04ae82a45f386ad4f79457dd73f,0,False,False,False
2911b04ae82a45f386ad4f79457dd73f,1,False,False,False
2911b04ae82a45f386ad4f79457dd73f,2,False,False,False
2911b04ae82a45f386ad4f79457dd73f,3,False,False,False
2911b04ae82a45f386ad4f79457dd73f,4,False,False,False
2911b04ae82a45f386ad4f79457dd73f,5,False,False,False
2911b04ae82a45f386ad4f79457dd73f,6,False,False,False
2911b04ae82a45f386ad4f79457dd73f,7,False,False,False
2911b04ae82a45f386ad4f79457dd73f,8,False,False,False
2911b04ae82a45f386ad4f79457dd73f,9,False,False,False
2911b04ae82a45f386ad4f79457dd73f,10,False,False,False
2911b04ae82a45f386ad4f79457dd73f,11,False,False,False
2911b04ae82a45f386ad4f79457dd73f,12,False,False,False
2911b04ae82a45f386ad4f79457dd73f,13,False,False,False
2911b04ae82a45f386ad4f79457dd73f,14,False,False,False
2911b04ae82a45f386ad4f79457dd73f,15,False,False,False
2911b04ae82a45f386ad4f79457dd73f,16,False,False,False
2911b04ae82a45f386ad4f79457dd73f,17,False,False,False
2911b04ae82a45f386ad4f79457dd73f,18,False,False,False
2911b04ae82a45f386ad4f79457dd73f,19,False,False,False
2911b04ae82a45f386ad4f79457dd73f,20,False,False,False
2911b04ae82a45f386ad4f79457dd73f,21,False,False,False
2911b04ae82a45f386ad4f79457dd73f,22,False,False,False
2911b04ae82a45f386ad4f79457dd73f,23,False,False,False
2911b04ae82a45f386ad4f79457dd73f,24,False,False,False
2911b04ae82a45f386ad4f79457dd73f,25,False,False,False
2911b04ae82a45f386ad4f79457dd73f,26,True,False,False
2911b04ae82a45f386ad4f79457dd73f,27,True,False,False
2911b04ae82a45f386ad4f79457dd73f,28,True,False,False
2911b04ae82a45f386ad4f79457dd73f,29,True,False,False
2911b04ae82a45f386ad4f79457dd73f,30,True,False,False
2911b04ae82a45f386ad4f79457dd73f,31,True,False,False
2911b04ae82a45f386ad4f79457dd73f,32,True,False,False
2911b04ae82a45f386ad4f79457dd73f,33,True,False,False
2911b04ae82a45f386ad4f79457dd73f,34,True,False,False
2911b04ae82a45f386ad4f79457dd73f,35,True,False,False
2911b04ae82a45f386ad4f79457dd73f,36,True,False,False
2911b04ae82a45f386ad4f79457dd73f,37,True,False,False
2911b04ae82a45f386ad4f79457dd73f,38,True,False,False
2911b04ae82a45f386ad4f79457dd73f,39,True,False,False
2911b04ae82a45f386ad4f79457dd73f,40,True,False,False
2ba06ef7b3b44cbfad6d771981d86af9,0,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,1,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,2,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,3,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,4,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,5,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,6,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,7,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,8,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,9,True,False,False
2ba06ef7b3b44cbfad6d771981d86af9,10,True,False,False
2ba06ef7b3b44cbfad6d771981d86af9,11,True,False,False
2ba06ef7b3b44cbfad6d771981d86af9,12,True,False,False
2ba06ef7b3b44cbfad6d771981d86af9,13,True,False,False
2ba06ef7b3b44cbfad6d771981d86af9,14,True,False,False
2ba06ef7b3b44cbfad6d771981d86af9,15,True,False,False
2ba06ef7b3b44cbfad6d771981d86af9,16,True,False,False
2ba06ef7b3b44cbfad6d771981d86af9,17,True,True,False
2ba06ef7b3b44cbfad6d771981d86af9,18,True,True,False
2ba06ef7b3b44cbfad6d771981d86af9,19,True,True,False
2ba06ef7b3b44cbfad6d771981d86af9,20,True,True,False
2ba06ef7b3b44cbfad6d771981d86af9,21,True,True,False
2ba06ef7b3b44cbfad6d771981d86af9,22,False,True,False
2ba06ef7b3b44cbfad6d771981d86af9,23,False,True,False
2ba06ef7b3b44cbfad6d771981d86af9,24,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,25,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,26,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,27,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,28,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,29,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,30,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,31,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,32,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,33,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,34,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,35,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,36,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,37,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,38,False,False,False
2ba06ef7b3b44cbfad6d771981d86af9,39,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,0,True,False,True
2bbff07f5b4248eab483ddcf91cfa848,1,True,False,True
2bbff07f5b4248eab483ddcf91cfa848,2,True,False,True
2bbff07f5b4248eab483ddcf91cfa848,3,True,False,False
2bbff07f5b4248eab483ddcf91cfa848,4,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,5,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,6,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,7,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,8,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,9,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,10,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,11,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,12,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,13,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,14,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,15,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,16,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,17,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,18,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,19,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,20,True,False,False
2bbff07f5b4248eab483ddcf91cfa848,21,True,False,False
2bbff07f5b4248eab483ddcf91cfa848,22,True,False,False
2bbff07f5b4248eab483ddcf91cfa848,23,True,False,False
2bbff07f5b4248eab483ddcf91cfa848,24,True,False,False
2bbff07f5b4248eab483ddcf91cfa848,25,True,False,False
2bbff07f5b4248eab483ddcf91cfa848,26,True,False,True
2bbff07f5b4248eab483ddcf91cfa848,27,True,False,True
2bbff07f5b4248eab483ddcf91cfa848,28,True,False,True
2bbff07f5b4248eab483ddcf91cfa848,29,True,False,True
2bbff07f5b4248eab483ddcf91cfa848,30,True,False,False
2bbff07f5b4248eab483ddcf91cfa848,31,True,False,False
2bbff07f5b4248eab483ddcf91cfa848,32,True,False,False
2bbff07f5b4248eab483ddcf91cfa848,33,True,False,False
2bbff07f5b4248eab483ddcf91cfa848,34,True,False,True
2bbff07f5b4248eab483ddcf91cfa848,35,True,False,True
2bbff07f5b4248eab483ddcf91cfa848,36,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,37,False,False,False
2bbff07f5b4248eab483ddcf91cfa848,38,False,False,False
2bd47eabb64d4499862388cec180a7d1,0,True,False,False
2bd47eabb64d4499862388cec180a7d1,1,True,False,False
2bd47eabb64d4499862388cec180a7d1,2,True,False,False
2bd47eabb64d4499862388cec180a7d1,3,True,False,False
2bd47eabb64d4499862388cec180a7d1,4,True,False,False
2bd47eabb64d4499862388cec180a7d1,5,True,False,True
2bd47eabb64d4499862388cec180a7d1,6,True,False,True
2bd47eabb64d4499862388cec180a7d1,7,True,False,True
2bd47eabb64d4499862388cec180a7d1,8,False,False,False
2bd47eabb64d4499862388cec180a7d1,9,False,False,False
2bd47eabb64d4499862388cec180a7d1,10,False,False,False
2bd47eabb64d4499862388cec180a7d1,11,False,False,False
2bd47eabb64d4499862388cec180a7d1,12,False,False,False
2bd47eabb64d4499862388cec180a7d1,13,False,False,False
2bd47eabb64d4499862388cec180a7d1,14,False,False,False
2bd47eabb64d4499862388cec180a7d1,15,False,False,False
2bd47eabb64d4499862388cec180a7d1,16,True,False,False
2bd47eabb64d4499862388cec180a7d1,17,True,False,False
2bd47eabb64d4499862388cec180a7d1,18,True,False,False
2bd47eabb64d4499862388cec180a7d1,19,True,False,False
2bd47eabb64d4499862388cec180a7d1,20,True,False,True
2bd47eabb64d4499862388cec180a7d1,21,True,False,True
2bd47eabb64d4499862388cec180a7d1,22,True,False,False
2bd47eabb64d4499862388cec180a7d1,23,True,False,False
2bd47eabb64d4499862388cec180a7d1,24,True,False,False
2bd47eabb64d4499862388cec180a7d1,25,True,False,False
2bd47eabb64d4499862388cec180a7d1,26,True,False,False
2bd47eabb64d4499862388cec180a7d1,27,True,False,False
2bd47eabb64d4499862388cec180a7d1,28,True,False,False
2bd47eabb64d4499862388cec180a7d1,29,True,False,False
2bd47eabb64d4499862388cec180a7d1,30,True,False,False
2bd47eabb64d4499862388cec180a7d1,31,True,False,False
2bd47eabb64d4499862388cec180a7d1,32,True,False,False
2bd47eabb64d4499862388cec180a7d1,33,True,False,False
2bd47eabb64d4499862388cec180a7d1,34,True,False,False
2bd47eabb64d4499862388cec180a7d1,35,True,False,False
2bd47eabb64d4499862388cec180a7d1,36,True,False,False
2bd47eabb64d4499862388cec180a7d1,37,True,False,False
2bd47eabb64d4499862388cec180a7d1,38,True,False,False
2bd47eabb64d4499862388cec180a7d1,39,True,False,False
2bd47eabb64d4499862388cec180a7d1,40,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,0,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,1,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,2,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,3,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,4,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,5,False,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,6,False,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,7,False,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,8,False,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,9,False,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,10,False,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,11,False,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,12,False,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,13,False,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,14,False,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,15,False,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,16,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,17,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,18,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,19,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,20,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,21,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,22,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,23,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,24,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,25,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,26,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,27,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,28,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,29,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,30,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,31,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,32,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,33,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,34,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,35,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,36,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,37,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,38,True,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,39,False,False,False
2c96ff6afc9e4cf7bc8b107fce955c1f,40,False,False,False
2cc8ffb250c44b42a888e9185810e04c,0,True,False,False
2cc8ffb250c44b42a888e9185810e04c,1,True,False,False
2cc8ffb250c44b42a888e9185810e04c,2,True,False,False
2cc8ffb250c44b42a888e9185810e04c,3,True,False,False
2cc8ffb250c44b42a888e9185810e04c,4,True,False,False
2cc8ffb250c44b42a888e9185810e04c,5,True,False,False
2cc8ffb250c44b42a888e9185810e04c,6,True,False,False
2cc8ffb250c44b42a888e9185810e04c,7,True,False,False
2cc8ffb250c44b42a888e9185810e04c,8,True,False,False
2cc8ffb250c44b42a888e9185810e04c,9,True,False,False
2cc8ffb250c44b42a888e9185810e04c,10,True,False,False
2cc8ffb250c44b42a888e9185810e04c,11,True,False,False
2cc8ffb250c44b42a888e9185810e04c,12,True,False,False
2cc8ffb250c44b42a888e9185810e04c,13,True,False,False
2cc8ffb250c44b42a888e9185810e04c,14,True,False,False
2cc8ffb250c44b42a888e9185810e04c,15,True,False,False
2cc8ffb250c44b42a888e9185810e04c,16,True,False,False
2cc8ffb250c44b42a888e9185810e04c,17,True,False,False
2cc8ffb250c44b42a888e9185810e04c,18,True,False,False
2cc8ffb250c44b42a888e9185810e04c,19,True,False,False
2cc8ffb250c44b42a888e9185810e04c,20,True,False,False
2cc8ffb250c44b42a888e9185810e04c,21,True,False,False
2cc8ffb250c44b42a888e9185810e04c,22,True,False,False
2cc8ffb250c44b42a888e9185810e04c,23,True,False,False
2cc8ffb250c44b42a888e9185810e04c,24,True,False,False
2cc8ffb250c44b42a888e9185810e04c,25,True,False,False
2cc8ffb250c44b42a888e9185810e04c,26,True,False,False
2cc8ffb250c44b42a888e9185810e04c,27,True,False,False
2cc8ffb250c44b42a888e9185810e04c,28,True,True,False
2cc8ffb250c44b42a888e9185810e04c,29,True,True,False
2cc8ffb250c44b42a888e9185810e04c,30,True,True,False
2cc8ffb250c44b42a888e9185810e04c,31,True,True,False
2cc8ffb250c44b42a888e9185810e04c,32,True,True,False
2cc8ffb250c44b42a888e9185810e04c,33,True,True,False
2cc8ffb250c44b42a888e9185810e04c,34,True,True,False
2cc8ffb250c44b42a888e9185810e04c,35,False,True,False
2cc8ffb250c44b42a888e9185810e04c,36,False,True,False
2cc8ffb250c44b42a888e9185810e04c,37,False,False,False
2cc8ffb250c44b42a888e9185810e04c,38,False,False,False
2cc8ffb250c44b42a888e9185810e04c,39,False,False,False
2d8e61ea27fd419ba9b708488e3f2f10,0,True,False,True
2d8e61ea27fd419ba9b708488e3f2f10,1,True,False,True
2d8e61ea27fd419ba9b708488e3f2f10,2,True,False,True
2d8e61ea27fd419ba9b708488e3f2f10,3,True,False,True
2d8e61ea27fd419ba9b708488e3f2f10,4,True,False,True
2d8e61ea27fd419ba9b708488e3f2f10,5,True,False,True
2d8e61ea27fd419ba9b708488e3f2f10,6,True,False,True
2d8e61ea27fd419ba9b708488e3f2f10,7,True,False,True
