modality,scene_token,timestamp,rotation,x,y,z,yaw,velocity,acceleration,heading_change_rate,delta_local_x,delta_local_y
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:21.047243,"[0.35584650532144174, 0.002022833848673407, -0.009391692118393458, 0.9344950341831095]",1316.3782129414512,1038.593679451032,0.0,2.414002418531009,8.243398665532903e-06,8.96882153790825e-06,-0.00010959519798024363,1.5414200097942823e-06,3.8265758271910445e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:21.547107,"[0.35581488557643587, 0.0018135904087532096, -0.009406477626645189, 0.9345073548510554]",1316.3782175649947,1038.5936770483931,0.0,2.414068111084916,1.0423934433591768e-05,4.3622580703128545e-06,0.00013142085428610763,1.2807485575541363e-06,-5.050693998589664e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:22.046988,"[0.35588615577713045, 0.0017768865435451543, -0.009379953768897744, 0.9344805526428472]",1316.378207161358,1038.5936878228056,0.0,2.41391499521542,2.9962004976657807e-05,3.908544342166643e-05,-0.00030630463949589133,1.1279210914569999e-06,1.4934905871550599e-05
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:22.547429,"[0.35586759090006354, 0.0017921747103611468, -0.009408353258219353, 0.9344873079639774]",1316.3782075295119,1038.593688843136,0.0,2.413955111344089,2.1675228526831214e-06,-5.553997798736452e-05,8.01615548469557e-05,1.0067751950576577e-06,4.037515771352581e-07
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:23.047308,"[0.35584296457339004, 0.0019600431318611508, -0.009414452314109194, 0.9344962872490015]",1316.3782134064172,1038.5936846776954,0.0,2.414009565209512,1.4410279109040377e-05,2.449143944105925e-05,0.00010893409289652273,7.982392550269458e-07,-7.159031131285501e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:23.447089,"[0.35584461313567184, 0.0019181767138024193, -0.009374449381690518, 0.9344961485202647]",1316.3782185976354,1038.5936808641623,0.0,2.4140052898435385,1.6112350041940252e-05,4.257508318053822e-06,-1.0694270047085337e-05,6.046207078689329e-07,-6.412972382582518e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:23.946971,"[0.35586702635555617, 0.0018554178379147023, -0.009391524470692702, 0.9344875688020775]",1316.3782089252577,1038.593690291607,0.0,2.413956830352964,2.7019825387902614e-05,2.182010023558032e-05,-9.694185942787727e-05,6.074310158195678e-07,1.3493058598811614e-05
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:24.446846,"[0.3558926968043412, 0.0018161516591374285, -0.009376653641851997, 0.9344780191748571]",1316.3782037934404,1038.5936956139647,0.0,2.413901372435591,1.4790589217884943e-05,-2.4464588487157132e-05,-0.00011094357063875447,5.612621896255393e-07,7.3721113213598924e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:24.947267,"[0.3558572822320003, 0.0017647399425776136, -0.009370927563167456, 0.9344916618632803]",1316.3782118401157,1038.5936890556509,0.0,2.4139765911287756,2.074408083149343e-05,1.1896965981860244e-05,0.00015031082465508013,4.550538250018243e-07,-1.037079495904379e-05
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:25.447151,"[0.35592277531967337, 0.0017418895895082638, -0.009382914784800094, 0.934466641854882]",1316.3782032520269,1038.5936972696259,0.0,2.41383628582231,2.3773111307576113e-05,6.059466748451009e-06,-0.00028067572970023316,4.2202178501802495e-07,1.1876302112741612e-05
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:25.947019,"[0.355855774712611, 0.0016465714157965945, -0.009337279493913192, 0.9344927884247759]",1316.3782104544728,1038.593691312326,0.0,2.4139783232815546,1.8698748143716513e-05,-1.0151406298982131e-05,0.00028414993407151396,3.4290905237784016e-07,-9.340613583136433e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:26.446341,"[0.3558566213544383, 0.0016794932176908534, -0.009372624794182256, 0.9344920536019574]",1316.3782133580094,1038.5936891138965,0.0,2.4139771327133843,7.293740074918954e-06,-2.284098851802556e-05,-2.3843695456496094e-06,2.8940691248059973e-07,-3.6304077571082242e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:26.946757,"[0.3558439614835675, 0.0016098622241736775, -0.009304216546144696, 0.9344976805609326]",1316.378219456294,1038.593684025652,0.0,2.4140029630792554,1.587129147229504e-05,1.714084161452889e-05,5.1617785744491875e-05,2.562036966788855e-07,-7.938114765570827e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:27.446638,"[0.35585453776171444, 0.0016287112147110672, -0.00936073092260891, 0.9344930561383372]",1316.3782167563859,1038.5936867285714,0.0,2.4139809643355425,7.642571839913389e-06,-1.6461357067745428e-05,-4.400796132057854e-05,2.2285288788546824e-07,3.8138711095072187e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:27.946546,"[0.35584931990453106, 0.00155729105752774, -0.009372840404493954, 0.9344950434490261]",1316.378218079225,1038.5936858705188,0.0,2.413991463195305,3.1540911079732104e-06,-8.978613528769651e-06,2.1001583816328903e-05,2.3904088301690554e-07,-1.558530390159829e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:28.396618,"[0.35580454915671866, 0.0016217318200759424, -0.009344295260917214, 0.934512266870459]",1316.378223517025,1038.5936811742004,0.0,2.4140877430275633,1.596424384812551e-05,2.846245209689183e-05,0.0002139209554434629,1.094940984702972e-07,-7.184224811004901e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:28.896501,"[0.3558409189793353, 0.001613878148870214, -0.009342329094972242, 0.9344984519325567]",1316.3782185245186,1038.5936857992692,0.0,2.4140098105643,1.361441369489523e-05,-4.700760284367103e-06,-0.00015590140745565028,1.3410978084333567e-07,6.80429246530872e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:29.396386,"[0.35585734343559816, 0.001666462121503971, -0.009357047998263104, 0.9344919580604828]",1316.3782115705899,1038.5936921926973,0.0,2.4139753288219534,1.8896995382203843e-05,1.0567593921219104e-05,-6.897934994402764e-05,1.496858199204918e-07,9.445138506486223e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:29.896252,"[0.35582894726131814, 0.0017865061707094602, -0.009409776104521957, 0.9345020196876346]",1316.3782168456562,1038.5936876730793,0.0,2.4140377657843772,1.3896639202221049e-05,-1.0003393269361777e-05,0.000124907400030821,1.3333022671894104e-07,-6.945177764143368e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:30.396680,"[0.35584165563987125, 0.0018991379888709855, -0.00941910318892215, 0.9344968645648263]",1316.3782203523795,1038.5936846030056,0.0,2.4140117939411985,9.313499770789901e-06,-9.15843923887382e-06,-5.189926059045968e-05,3.939142691149514e-08,-4.660569596862779e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:30.946883,"[0.35580179240214654, 0.0019106008169597509, -0.009430632612232755, 0.9345119032395848]",1316.378221964511,1038.5936835393363,0.0,2.414097315041065,3.510366544166139e-06,-1.0547258423934007e-05,0.0001554355390041554,2.778395747751785e-07,-1.9113257171246987e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:31.396995,"[0.3558036515755912, 0.0019716585465707585, -0.009422573954365045, 0.934511149846874]",1316.378227668476,1038.593678315807,0.0,2.4140938815888897,1.7183211497739767e-05,3.037653951366244e-05,-7.627995199996604e-06,-1.0800976110533554e-07,-7.733615483709858e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:31.897421,"[0.3558283929814884, 0.002004795665520206, -0.009391006800149935, 0.9345019767415323]",1316.3782223335381,1038.5936831160286,0.0,2.414040998060688,1.4340995755098539e-05,-5.679592472495889e-06,-0.00010567701958306462,3.724438493061721e-08,7.176510497635897e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:32.397873,"[0.35582375495710805, 0.0020489812511059703, -0.009350804716014443, 0.9345040500368202]",1316.3782223297123,1038.593683181347,0.0,2.4140510190571702,1.3074233489193738e-07,-2.8394837906945325e-05,2.002389136699638e-05,4.6235724195262676e-08,4.629662106403548e-08
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:32.897804,"[0.3558655035115532, 0.001984971073617101, -0.009411305983045029, 0.9344876835036402]",1316.3782153911698,1038.5936894509132,0.0,2.4139615507309946,1.8705611526898084e-05,3.715486575548655e-05,-0.0001789613490174114,6.780594730850812e-08,9.351269249407249e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:33.398193,"[0.3558185950087595, 0.0019917442035126006, -0.009427140088409853, 0.934505371536608]",1316.378217217795,1038.5936878403359,0.0,2.414062138954945,4.866745180934416e-06,-2.765621615575816e-05,0.0002010200542981646,1.2191162581070728e-08,-2.4352352391152503e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:33.898578,"[0.35577675378305007, 0.001932749513054841, -0.009438518689798375, 0.9345213107852902]",1316.3782306436494,1038.5936759296796,0.0,2.4141511872541144,3.586763493063843e-05,6.195407486176446e-05,0.0001779595694706246,3.3457306254040114e-08,-1.794759531979957e-05
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:34.398452,"[0.3557680483092251, 0.001984455143868576, -0.009550164684824919, 0.9345233823155629]",1316.378238669686,1038.5936688196275,0.0,2.4141712684257675,2.145022804370079e-05,-2.8842081978533865e-05,4.017246676779701e-05,2.6657756557630338e-08,-1.0722378155184412e-05
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:34.898335,"[0.3557923885282395, 0.0019430434823087353, -0.009544820523997195, 0.934514257381106]",1316.3782336525924,1038.5936733170083,0.0,2.414118713822581,1.3478711502094577e-05,-1.5946764626134943e-05,-0.00010513380768429757,2.295977563730369e-08,6.7377396226164365e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:35.448527,"[0.35579392418588324, 0.0019571154913416763, -0.009538696154865954, 0.9345137058850603]",1316.3782266019903,1038.593679702543,0.0,2.414115519526548,1.728926499910248e-05,6.9258613302409006e-06,-5.8057842226269654e-06,8.053292023752021e-08,9.512074382987203e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:35.948406,"[0.35581938761138887, 0.0019924593516140532, -0.009502377265829358, 0.9345043062136669]",1316.3782271005373,1038.5936792067882,0.0,2.4140610787286993,1.40650114887068e-06,-3.177321681893378e-05,-0.00010890795142112974,-3.872917672099392e-08,-7.02012879208314e-07
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:33.200183,"[0.9997929727538482, -0.016152305750894613, -0.0023219117388231683, 0.012154150600952016]",1780.7472301825842,866.4572395051699,0.0,0.024380912752155363,8.185916400546434,0.9866729026571753,5.5280221261210464e-05,0.0,0.0
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:33.650312,"[0.9998022092861187, -0.015130044333050515, -0.0003173962260090097, 0.012904391683093954]",1784.5635518454678,866.5298070596876,0.0,0.025816151371286386,8.479816982325772,0.6529252320542296,0.003188505115491387,0.020490200164410458,3.8169565410495365
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:34.150195,"[-0.9997849035463522, 0.015034734236142825, -0.0012098700908507703, -0.014235154429193195]",1788.8689105802796,866.6066845692669,0.0,0.028431750458020703,8.614105804071992,0.2686405053706952,0.005232422560347756,0.03428355445337,4.305908571346248
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:34.550004,"[-0.9997533463143026, 0.015583503535431465, -0.0005960696748177452, -0.015812831873472127]",1792.2954929032635,866.6791119495808,0.0,0.03160459140729569,8.572462558896854,-0.10415784831041228,0.007935891761503588,0.025012499987874845,3.4272564124163893
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:34.949783,"[-0.999757477107573, 0.014142393272879727, 0.0008282527962683525, -0.016861010566412662]",1795.704828912833,866.7648180512533,0.0,0.03374369645270135,8.530746005259186,-0.10434903693707834,0.0053507188856985,0.022069433194922647,3.410341698734755
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:35.449675,"[-0.9997730328168501, 0.010707596019344248, 0.0020047507947495136, -0.01830877423351664]",1800.0407293277067,866.8646544736707,0.0,0.03666062073376435,8.675973322314626,0.2905173858662269,0.005835108945658263,0.04650195441063633,4.336800351316589
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:35.949554,"[-0.9997284293038398, 0.0113370846014813, 0.0009701188993438863, -0.020337084937054835]",1804.249911570257,866.9787420253247,0.0,0.04069639768505677,8.423494682937756,-0.505079507994674,0.008073507691446165,0.04026577702911638,4.2105355701671625
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:36.399680,"[-0.9997073223214882, 0.011178170352553354, 0.00035486856487008435, -0.021452092501023284]",1807.9908434635045,867.0978947948428,0.0,0.04291273203984429,8.315069525406088,-0.2408773488571381,0.004923808788622561,0.03314631869165366,3.7426822111899387
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:36.900138,"[-0.9996069825359233, 0.01475966089454273, 0.00011672117368514405, -0.023833154467505682]",1812.2423806055554,867.254283037146,0.0,0.04766907738858727,8.501037962824634,0.3715964924500091,0.009503985047182743,0.026144814053697535,4.254332121645779
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:37.400558,"[-0.9995864948616396, 0.014064254863061424, -0.003541477411347592, -0.02482929646836332]",1816.5725820362168,867.4421391542119,0.0,0.0495602270250638,8.66127327883988,0.3202016626338798,0.003779124808114236,0.018695820225431925,4.334234051955126
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:37.901019,"[-0.9997230743127139, 0.009325988313877837, -0.002750761164842225, -0.021429744322321212]",1820.8160438120092,867.6059870963394,0.0,0.042810132643358104,8.485424107738885,-0.3513743750282159,-0.013487753055094587,0.04657408600762039,4.246368430231092
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:38.400887,"[-0.9998180915395815, 0.006964185804710695, -0.005677051050195533, -0.01682423958463063]",1825.0719423430685,867.7198389085164,0.0,0.033571845152244824,8.517090739926147,0.06334998877155983,-0.01848145408610529,0.0683924342871354,4.256871740696564
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:38.900804,"[-0.9998955739946543, 0.0066585803420716036, -0.0035926320190845682, -0.012312489955474105]",1829.2335217416226,867.7960511826345,0.0,0.024577702647702857,8.325936484207446,-0.382371985186942,-0.017991271560162923,0.06351632656838753,4.161792531765026
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:39.400097,"[0.9999534168202981, -0.0038314890771328734, 0.0036714227130862738, 0.008062539061968334]",1833.2167486089202,867.8457338455515,0.0,0.016097329368854045,7.978354794459885,-0.6961477323887201,-0.016984763012597437,0.048221051731097225,3.9832448297243865
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:39.899436,"[0.999931080717391, -0.008920867732243971, -0.005378723758903165, 0.005414911354782115]",1837.1944271283,867.8579971366883,0.0,0.010925880271131618,7.965925800638708,-0.024890893403433815,-0.010356589606905183,0.05176553368613376,3.9773605722096406
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:40.398781,"[0.9999051540737708, -0.012227644740537965, 0.0017052587461414972, 0.006104068595380435]",1841.2909784876638,867.8931947721958,0.0,0.012165653859406335,8.204152571668521,0.4770785149141643,0.0024827996440831826,0.009562004505026277,4.096691406674414
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:40.898103,"[0.9999256242171914, -0.010768258383769337, -0.0011267966501795714, 0.005614354330643474]",1845.5209073592832,867.9179640766125,0.0,0.011252403832822826,8.471490124864431,0.535401110297383,-0.0018289801502507578,0.026691109669563548,4.229917181466522
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:41.398009,"[0.9999204036136855, -0.010400757467774057, 0.0005695788627067819, 0.0071194284222477]",1849.937175243823,867.9356417963514,0.0,0.01422636703742957,8.834267372570217,0.7256909253055295,0.005949044829641461,0.03201598039999423,4.416187213739021
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:41.947644,"[-0.999806875050335, 0.012660585838754623, -0.005037717905835567, -0.014161340565267055]",1854.5194429028056,867.9924953013535,0.0,0.028194919892689452,8.337570104261856,-0.9036856610448052,0.025414234638005007,0.008339070851199858,4.582612756876365
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:42.447561,"[-0.9997309220683317, 0.01190583952884639, -0.0002279833877940339, -0.019906844779947377]",1858.145862437229,868.0969094740414,0.0,0.039808078144313794,7.257049475362849,-2.1614000502063475,0.02323017271191886,-0.0021396113052132015,3.627921771644036
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:42.947981,"[-0.9996095345437356, 0.01052992379309796, -0.006632681118694501, -0.025018127334897562]",1861.3694548951328,868.210032166727,0.0,0.04990248414969556,6.4457389887584,-1.6212591155518343,0.020171867641944296,0.015258058027369306,3.2255406166904788
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:43.447886,"[-0.999475432087982, 0.014551631794400135, 0.0009249874003127365, -0.028918075021878726]",1864.4729052510552,868.3551712607241,0.0,0.05786504735118652,6.214865550374027,-0.4618346253475623,0.015928152752004803,0.009847197933051027,3.10682675747684
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:43.948321,"[-0.9993484849010584, 0.01643909979171352, 0.008438572487077866, -0.031002455037896906]",1867.6725232591834,868.5380187380114,0.0,0.06229004826479609,6.404105050055913,0.37815000885606687,0.008842309018373153,0.00250129935891219,3.2048373346225327
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:44.448758,"[-0.9995243518316519, 0.015456821695836082, -0.00043309346761865973, -0.02668275076949901]",1871.090655373585,868.7138685944242,0.0,0.0533521131166685,6.839327482634399,0.8696847606761418,-0.017860260428640543,0.03726914030324094,3.422449610247643
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:44.949764,"[-0.9995569511301754, 0.020806214259808893, 0.004267983183049082, -0.020851551862443838]",1874.9056328259087,868.8800735570405,0.0,0.041875695615242604,7.621857252716456,1.5619169632340872,-0.022906746628634983,0.03747209085252526,3.818412352502573
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:45.450180,"[-0.9996798234587986, 0.021190210159985096, 0.0018177909549642395, -0.013708435315749555]",1878.9759425969382,869.0120191895268,0.0,0.027488721019713298,8.13812472892988,1.0316765974977287,-0.028750029166791844,0.03856728096549236,4.072265198499441
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:45.950634,"[0.9997911889514177, -0.017718698159286658, 0.0017812420371739852, 0.010022644733563351]",1883.2112886605798,869.0956735916802,0.0,0.019979463668169394,8.46465835559895,0.6524748062140975,-0.01500489026272925,0.03278678638327934,4.236045250518779
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:46.451625,"[0.9998258294130031, -0.014986084546843257, 0.0040361929062961484, 0.010365194420654499]",1887.5142567626572,869.1726905442102,0.0,0.020607987232518877,8.590288634595407,0.2507635446474232,0.0012545605896103578,0.008963694071877706,4.3036479584952785
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:46.952072,"[0.9999055285724303, -0.008757605947283194, 0.0035387262853039413, 0.009985774113114618]",1891.7640783519962,869.2293208161336,0.0,0.019909518700442854,8.492805194357794,-0.1947927357694464,-0.0013956893179018414,0.03095582290211287,4.250086148060852
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:47.452513,"[0.9998753678912653, -0.012169374474141783, 0.0015883544020626472, 0.009931371481748882]",1895.9374116302272,869.2849437273817,0.0,0.019823022881854554,8.340051949550164,-0.3052372703428191,-0.0001728391930083671,0.02747168033217385,4.173613526217492
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:47.953148,"[0.9998814968148634, -0.012198095814454923, 0.001828925747896357, 0.009211613125672143]",1900.1124797426455,869.327928104564,0.0,0.018377597140450574,8.339986974930769,-0.00012978441258607704,-0.0028871847581650903,0.039781118494012814,4.175099862593166
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:48.451734,"[0.9998872795053836, -0.01150459931920273, 0.002947590538780916, 0.009186086644637584]",1904.4052373811014,869.3742498508567,0.0,0.018303643860624195,8.610365218041375,0.542290082574734,-0.00014832602565330546,0.03257220562703795,4.292883983771474
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:48.951051,"[0.99986250551165, -0.01177026847055831, 0.003996226926253471, 0.010975473677727703]",1908.8573384566855,869.4451552315238,0.0,0.021856339681571756,8.91751266036894,0.6151351592827108,0.007115110883361795,0.010591618919027684,4.452653071802618
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:49.400618,"[0.9998561693623547, -0.011602048445758264, 0.002255516029945827, 0.01216329344127359]",1912.8205707412353,869.5240587858315,0.0,0.024273413079670007,8.817412416422746,-0.22265923421023834,0.0053764475553104455,0.007730145723405163,3.964010110611139
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:49.899957,"[-0.9997514825859812, 0.01666689179069834, -0.004193163522747353, -0.01419877335694919]",1917.233571291751,869.600789435801,0.0,0.02825558333111038,8.839020332362432,0.04327303883671464,0.007974883298601496,0.030400020289349433,4.413562879382575
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:50.449087,"[-0.9996990118440987, 0.016985670036637323, -0.006827369910107847, -0.016332781497627465]",1922.0083909978352,869.7058228691328,0.0,0.0324327537410446,8.697348160817658,-0.2579938658328167,0.007606888004542136,0.029905856645762827,4.7758811634571945
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:50.948962,"[-0.9996904680747345, 0.014480038209712597, -0.0019351193470925226, -0.020138317881001327]",1926.4025569447613,869.8758476098222,0.0,0.04021936842084396,8.79710752690248,0.19956862432572486,0.015577123640508847,-0.027445406894818114,4.397368477988985
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:51.448839,"[-0.9996982885008081, 0.010735948835466266, 0.0008596212799555188, -0.02207560695456815]",1930.8481795309813,870.0420091806884,0.0,0.04417074674395375,8.899642845987218,0.2051210979595754,0.007904701202715442,0.012724734407395938,4.448708568548444
lidar,bebf5f5b2a674631ab5c88fd1aa9e87a,2018-08-27 15:51:51.949270,"[-0.9997419654256957, 0.00894166910378436, -0.00532398682123007, -0.020191688506265168]",1935.2922513678059,870.1778587378614,0.0,0.04029108622428981,8.884636893114873,-0.02998605776289831,-0.0077526382651433206,0.06051709274218217,4.4457358529862905
lidar,c5224b9b454b4ded9b5d2d2634bbda8a,2018-10-02 02:52:25.547460,"[0.41958474419362685, -0.01821452466558426, 0.0029875789408515593, 0.907528483246255]",1861.8452266544177,2495.02908979658,0.0,2.275283968006683,12.890345997884909,0.24548441504032936,-0.016852136293504363,0.0,0.0
lidar,c5224b9b454b4ded9b5d2d2634bbda8a,2018-10-02 02:52:26.047898,"[0.4196804832455149, -0.014584582121231962, 0.008789597701516935, 0.9075121624085305]",1857.6723468061195,2500.000981377934,0.0,2.2753348745062985,12.970568628264832,0.16030483372550322,0.00010172388910365576,0.04051481199006801,6.490838980831236
lidar,c5224b9b454b4ded9b5d2d2634bbda8a,2018-10-02 02:52:26.548329,"[0.4201943844252294, -0.0156565392227134, 0.007562521297493494, 0.9072675241342515]",1853.5268567252149,2504.9388214980067,0.0,2.274143410900524,12.883444182102314,-0.1740988191429344,-0.0023808748973876536,0.03965926019190169,6.447152875910545
lidar,c5224b9b454b4ded9b5d2d2634bbda8a,2018-10-02 02:52:27.047643,"[0.41966740067931596, -0.01597384785153492, 0.0075717402441484016, 0.9075058003900345]",1849.483235137069,2509.788657855031,0.0,2.275296347099451,12.646172859740966,-0.4751946117299897,0.0023090404012847433,0.05275236506358061,6.314190797403463
lidar,c5224b9b454b4ded9b5d2d2634bbda8a,2018-10-02 02:52:27.547529,"[0.42003769450967043, -0.015576432723062313, 0.0031062844854317546, 0.9073676547746896]",1845.4742473557535,2514.577152234306,0.0,2.2743870802992405,12.493110468245172,-0.30619459535933047,-0.0018189483206379406,0.04669259972322015,6.2449564651978955
lidar,c5224b9b454b4ded9b5d2d2634bbda8a,2018-10-02 02:52:28.047387,"[0.4183529144104414, -0.017570699178004315, 0.0052133701164309015, 0.9080996257606957]",1841.5444335548439,2519.2495503420305,0.0,2.2780805713933647,12.214077396553577,-0.5582246791920804,0.007389080687163557,0.02627668175629516,6.105247752784635
lidar,c5224b9b454b4ded9b5d2d2634bbda8a,2018-10-02 02:52:28.547277,"[0.41725377961356747, -0.01868649270489471, -0.0038165814718873507, 0.9085898591193119]",1837.5800419425905,2523.9279537971997,0.0,2.2802359225093305,12.267095973312468,0.10606048682488367,0.004311650795106452,0.026444627669014675,6.132141585638092
lidar,c5224b9b454b4ded9b5d2d2634bbda8a,2018-10-02 02:52:29.047731,"[0.41839312107619664, -0.017919282286661523, -0.003737077525069914, 0.908081565615128]",1833.6928104499395,2528.518701478352,0.0,2.2777667871756777,12.01996828854377,-0.4938069927879438,-0.004933790785272539,0.04110521194019956,6.015300766463167
lidar,c5224b9b454b4ded9b5d2d2634bbda8a,2018-10-02 02:52:29.547584,"[0.41686582706885955, -0.015630461247699182, -0.014279937212438844, 0.90872143932923]",1829.8000442134933,2533.0925919407337,0.0,2.2810761164918683,12.015876807620764,-0.008185368344307307,0.006620605090277633,0.011094936018908985,6.006161822318623
lidar,c5224b9b454b4ded9b5d2d2634bbda8a,2018-10-02 02:52:30.047463,"[0.4158784137563087, 0.009252312026047002, 0.0019717078024355725, 0.909371020025408]",1825.949616640181,2537.594288055898,0.0,2.283649046767232,11.850409385511536,-0.3310149498363147,0.005147106150415699,0.01599748147364366,5.9237491921243794
lidar,c5224b9b454b4ded9b5d2d2634bbda8a,2018-10-02 02:52:30.547877,"[0.4198582112085228, -0.0015110920858766204, 0.021113346058916183, 0.9073428380164159]",1822.1436240086034,2542.126209523086,0.0,2.275186559428585,11.826405115179565,-0.04796882247893067,-0.01691097239215322,0.08462102165779672,5.9174936737673285
lidar,c5224b9b454b4ded9b5d2d2634bbda8a,2018-10-02 02:52:31.048300,"[0.4232362098627376, -0.007066648353323591, 0.013869679478326947, 0.9058856468303508]",1818.3693410580452,2546.673266111642,0.0,2.267686031848273,11.808797412712364,-0.03518563788475106,-0.014988374995377357,0.06850589901906368,5.908996729750871
lidar,c5224b9b454b4ded9b5d2d2634bbda8a,2018-10-02 02:52:31.548178,"[0.4211723453137708, -0.014985406223110821, 0.0015349262261656052, 0.9068555216486834]",1814.5555007714975,2551.2936584082036,0.0,2.271872077927231,11.985144988505448,0.3527812302063386,0.008374135446964626,0.040919035191437914,5.990970567276882
lidar,c5224b9b454b4ded9b5d2d2634bbda8a,2018-10-02 02:52:32.048628,"[0.4181803530212869, -0.008774135830372754, 0.0029370690405630226, 0.9083168943231612]",1810.7159675680657,2555.8623642444018,0.0,2.2786524505497967,11.924943189812799,-0.12029533158686999,0.013548551548737539,0.013024033302077687,5.967823607691752
