instance_token,sample_token,token,translation,rotation,velocity,acceleration,heading_change_rate,prev,next,timestamp,scene_token
888521a8b57f46258e81a89bf062278b,c4f9b75136384ec4a76c4adfc28b4259,9c1d4fa811154e7797f1242c12a21901,"[1271.309, 1061.898, 1.247]","[0.9555171479366605, 0.0, 0.0, -0.2949355522804771]",2.5123047714540214,-0.0035040012299273507,0.0,3690e81f9bd14753b9108f46ed444493,68bd51a6f1eb4ad8a1ca7715deb519d3,1535489307446638,6f83169d067343658251f72e1dd17dbc
888521a8b57f46258e81a89bf062278b,a572dd2e95e94e4db66bb5dbfaf870b5,68bd51a6f1eb4ad8a1ca7715deb519d3,"[1271.291, 1061.895, 1.266]","[0.9555171479366605, 0.0, 0.0, -0.2949355522804771]",0.03650329394682636,-4.952514510591234,0.0,9c1d4fa811154e7797f1242c12a21901,a2f8c25e9c414a3595cec6d3ec2d8f5b,1535489307946546,6f83169d067343658251f72e1dd17dbc
888521a8b57f46258e81a89bf062278b,4ae9c033164e4e01a0392672686d095c,ca668628f7e54612aeaa0b65420930eb,"[1264.579, 1066.435, 1.419]","[0.9555171479366605, 0.0, 0.0, -0.2949355522804771]",7.757070690576881,5.688680467411728e-06,-0.009032500113503657,60d8f5589d83482cb7907f0029a6da74,0183aa8d890741c2853e772a36717f02,1535489305447151,6f83169d067343658251f72e1dd17dbc
888521a8b57f46258e81a89bf062278b,ecd49e3c38624c77b8aac8df445d49ba,0183aa8d890741c2853e772a36717f02,"[1266.878, 1064.831, 1.313]","[0.9555171479366605, 0.0, 0.0, -0.2949355522804771]",5.607983745089043,-4.2993096300804545,0.0,ca668628f7e54612aeaa0b65420930eb,151e8e9215614ef9817d7ab475fa5396,1535489305947019,6f83169d067343658251f72e1dd17dbc
888521a8b57f46258e81a89bf062278b,ac452a60e8b34a7080c938c904b23057,151e8e9215614ef9817d7ab475fa5396,"[1269.211, 1063.283, 1.208]","[0.9555171479366605, 0.0, 0.0, -0.2949355522804771]",5.607313321615747,-0.0013426671306569504,0.0,0183aa8d890741c2853e772a36717f02,3690e81f9bd14753b9108f46ed444493,1535489306446341,6f83169d067343658251f72e1dd17dbc
888521a8b57f46258e81a89bf062278b,27900b9c3cfb48ed8b49087098d4a15a,3690e81f9bd14753b9108f46ed444493,"[1270.261, 1062.59, 1.227]","[0.9555171479366605, 0.0, 0.0, -0.2949355522804771]",2.514056355194907,-6.181373477907812,0.0,151e8e9215614ef9817d7ab475fa5396,9c1d4fa811154e7797f1242c12a21901,1535489306946757,6f83169d067343658251f72e1dd17dbc
888521a8b57f46258e81a89bf062278b,c4f9b75136384ec4a76c4adfc28b4259,9c1d4fa811154e7797f1242c12a21901,"[1271.309, 1061.898, 1.247]","[0.9555171479366605, 0.0, 0.0, -0.2949355522804771]",2.5123047714540214,-0.0035040012299273507,0.0,3690e81f9bd14753b9108f46ed444493,68bd51a6f1eb4ad8a1ca7715deb519d3,1535489307446638,6f83169d067343658251f72e1dd17dbc
888521a8b57f46258e81a89bf062278b,a572dd2e95e94e4db66bb5dbfaf870b5,68bd51a6f1eb4ad8a1ca7715deb519d3,"[1271.291, 1061.895, 1.266]","[0.9555171479366605, 0.0, 0.0, -0.2949355522804771]",0.03650329394682636,-4.952514510591234,0.0,9c1d4fa811154e7797f1242c12a21901,a2f8c25e9c414a3595cec6d3ec2d8f5b,1535489307946546,6f83169d067343658251f72e1dd17dbc
888521a8b57f46258e81a89bf062278b,313a60afcab5481a94a4815e0d1a6496,a2f8c25e9c414a3595cec6d3ec2d8f5b,"[1271.371, 1061.84, 1.266]","[0.9555171479366605, 0.0, 0.0, -0.2949355522804771]",0.21570421707923185,0.3981605236200242,0.0,68bd51a6f1eb4ad8a1ca7715deb519d3,3b46de32d7a64dbb8b786d2f92f96a2f,1535489308396618,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,82597244941b4e79aa3e1e9cc6386f8b,644c2a570304430eb7d6f26ab17cb6b8,"[1282.49, 1034.214, 0.43]","[0.917349458761972, 0.0, 0.0, 0.39808286889681277]",9.441742781037918,0.3981605236200242,-0.008737248507464152,735dfda204424eeebd9eab6411a2d4ad,11ebab8c84b54cceba0e1bba27fd12eb,1535489300546798,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,8bf071b1b92c4ff1bd5016bfb30de3f7,11ebab8c84b54cceba0e1bba27fd12eb,"[1285.285, 1037.189, 0.51]","[0.9193652849911019, 0.0, 0.0, 0.3934049729645394]",8.156724196750229,-2.567752438593758,-0.02035689974541185,644c2a570304430eb7d6f26ab17cb6b8,4c5a9bf5b566468f85e12b985cdb12ec,1535489301047243,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,b8766f4291d5449d95bab459ca724ad8,4c5a9bf5b566468f85e12b985cdb12ec,"[1288.217, 1040.319, 0.591]","[0.9213549583616998, 0.0, 0.0, 0.3887223182456989]",8.579866361146642,0.846514409022177,-0.020356891103085528,11ebab8c84b54cceba0e1bba27fd12eb,42dc745182ab4fe4ad92c56ef460603c,1535489301547107,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,dde297c8e12f44c4bc2f2c80e49d2b5a,42dc745182ab4fe4ad92c56ef460603c,"[1291.829, 1044.158, 0.671]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",10.54470329381662,3.9306091213211793,-0.020356894046754368,4c5a9bf5b566468f85e12b985cdb12ec,4540cc266f1e47d6b8c73090b4e22781,1535489302046988,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,a0462df7186d4ca99ef58f455d53a42c,4540cc266f1e47d6b8c73090b4e22781,"[1295.215, 1047.542, 0.864]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.56579234468984,-1.9560972622529713,0.0,42dc745182ab4fe4ad92c56ef460603c,fb534c78228644d7ba1d2734b8d95433,1535489302547429,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,d7bea9a3552b40e29d42324108dff575,fb534c78228644d7ba1d2734b8d95433,"[1298.679, 1051.006, 1.057]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.800040783085102,0.4686101663157103,0.0,4540cc266f1e47d6b8c73090b4e22781,5fa0a7e3bdf3451b9e0cbb32b099876d,1535489303047308,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,3ffc4360d1084e6eae5067e87d79503f,5fa0a7e3bdf3451b9e0cbb32b099876d,"[1301.366, 1053.692, 1.212]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.50341539135155,-0.7419697287335484,0.0,fb534c78228644d7ba1d2734b8d95433,7344ba6f51e041af9e6ca26c1ac4dbf9,1535489303447089,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,8bf071b1b92c4ff1bd5016bfb30de3f7,11ebab8c84b54cceba0e1bba27fd12eb,"[1285.285, 1037.189, 0.51]","[0.9193652849911019, 0.0, 0.0, 0.3934049729645394]",8.156724196750229,-2.567752438593758,-0.02035689974541185,644c2a570304430eb7d6f26ab17cb6b8,4c5a9bf5b566468f85e12b985cdb12ec,1535489301047243,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,b8766f4291d5449d95bab459ca724ad8,4c5a9bf5b566468f85e12b985cdb12ec,"[1288.217, 1040.319, 0.591]","[0.9213549583616998, 0.0, 0.0, 0.3887223182456989]",8.579866361146642,0.846514409022177,-0.020356891103085528,11ebab8c84b54cceba0e1bba27fd12eb,42dc745182ab4fe4ad92c56ef460603c,1535489301547107,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,dde297c8e12f44c4bc2f2c80e49d2b5a,42dc745182ab4fe4ad92c56ef460603c,"[1291.829, 1044.158, 0.671]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",10.54470329381662,3.9306091213211793,-0.020356894046754368,4c5a9bf5b566468f85e12b985cdb12ec,4540cc266f1e47d6b8c73090b4e22781,1535489302046988,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,a0462df7186d4ca99ef58f455d53a42c,4540cc266f1e47d6b8c73090b4e22781,"[1295.215, 1047.542, 0.864]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.56579234468984,-1.9560972622529713,0.0,42dc745182ab4fe4ad92c56ef460603c,fb534c78228644d7ba1d2734b8d95433,1535489302547429,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,d7bea9a3552b40e29d42324108dff575,fb534c78228644d7ba1d2734b8d95433,"[1298.679, 1051.006, 1.057]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.800040783085102,0.4686101663157103,0.0,4540cc266f1e47d6b8c73090b4e22781,5fa0a7e3bdf3451b9e0cbb32b099876d,1535489303047308,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,3ffc4360d1084e6eae5067e87d79503f,5fa0a7e3bdf3451b9e0cbb32b099876d,"[1301.366, 1053.692, 1.212]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.50341539135155,-0.7419697287335484,0.0,fb534c78228644d7ba1d2734b8d95433,7344ba6f51e041af9e6ca26c1ac4dbf9,1535489303447089,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,05bc09f952ab4cf8b754405f20d503c5,7344ba6f51e041af9e6ca26c1ac4dbf9,"[1304.606, 1056.931, 1.512]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.1648530002713,-0.6772846446306948,0.0,5fa0a7e3bdf3451b9e0cbb32b099876d,79af5730dd4048bd99a4c8ecda6ea322,1535489303946971,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,b8766f4291d5449d95bab459ca724ad8,4c5a9bf5b566468f85e12b985cdb12ec,"[1288.217, 1040.319, 0.591]","[0.9213549583616998, 0.0, 0.0, 0.3887223182456989]",8.579866361146642,0.846514409022177,-0.020356891103085528,11ebab8c84b54cceba0e1bba27fd12eb,42dc745182ab4fe4ad92c56ef460603c,1535489301547107,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,dde297c8e12f44c4bc2f2c80e49d2b5a,42dc745182ab4fe4ad92c56ef460603c,"[1291.829, 1044.158, 0.671]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",10.54470329381662,3.9306091213211793,-0.020356894046754368,4c5a9bf5b566468f85e12b985cdb12ec,4540cc266f1e47d6b8c73090b4e22781,1535489302046988,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,a0462df7186d4ca99ef58f455d53a42c,4540cc266f1e47d6b8c73090b4e22781,"[1295.215, 1047.542, 0.864]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.56579234468984,-1.9560972622529713,0.0,42dc745182ab4fe4ad92c56ef460603c,fb534c78228644d7ba1d2734b8d95433,1535489302547429,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,d7bea9a3552b40e29d42324108dff575,fb534c78228644d7ba1d2734b8d95433,"[1298.679, 1051.006, 1.057]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.800040783085102,0.4686101663157103,0.0,4540cc266f1e47d6b8c73090b4e22781,5fa0a7e3bdf3451b9e0cbb32b099876d,1535489303047308,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,3ffc4360d1084e6eae5067e87d79503f,5fa0a7e3bdf3451b9e0cbb32b099876d,"[1301.366, 1053.692, 1.212]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.50341539135155,-0.7419697287335484,0.0,fb534c78228644d7ba1d2734b8d95433,7344ba6f51e041af9e6ca26c1ac4dbf9,1535489303447089,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,05bc09f952ab4cf8b754405f20d503c5,7344ba6f51e041af9e6ca26c1ac4dbf9,"[1304.606, 1056.931, 1.512]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.1648530002713,-0.6772846446306948,0.0,5fa0a7e3bdf3451b9e0cbb32b099876d,79af5730dd4048bd99a4c8ecda6ea322,1535489303946971,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,a860c02c06e54d9dbe83ce7b694f6c17,79af5730dd4048bd99a4c8ecda6ea322,"[1307.666, 1060.066, 1.712]","[0.9129517301098111, 0.0, 0.0, 0.40806756608373407]",8.763884809151751,-0.8021368062839426,0.10474592721680048,7344ba6f51e041af9e6ca26c1ac4dbf9,993c31b034154090904a3eca0fef8a2f,1535489304446846,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,dde297c8e12f44c4bc2f2c80e49d2b5a,42dc745182ab4fe4ad92c56ef460603c,"[1291.829, 1044.158, 0.671]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",10.54470329381662,3.9306091213211793,-0.020356894046754368,4c5a9bf5b566468f85e12b985cdb12ec,4540cc266f1e47d6b8c73090b4e22781,1535489302046988,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,a0462df7186d4ca99ef58f455d53a42c,4540cc266f1e47d6b8c73090b4e22781,"[1295.215, 1047.542, 0.864]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.56579234468984,-1.9560972622529713,0.0,42dc745182ab4fe4ad92c56ef460603c,fb534c78228644d7ba1d2734b8d95433,1535489302547429,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,d7bea9a3552b40e29d42324108dff575,fb534c78228644d7ba1d2734b8d95433,"[1298.679, 1051.006, 1.057]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.800040783085102,0.4686101663157103,0.0,4540cc266f1e47d6b8c73090b4e22781,5fa0a7e3bdf3451b9e0cbb32b099876d,1535489303047308,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,3ffc4360d1084e6eae5067e87d79503f,5fa0a7e3bdf3451b9e0cbb32b099876d,"[1301.366, 1053.692, 1.212]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.50341539135155,-0.7419697287335484,0.0,fb534c78228644d7ba1d2734b8d95433,7344ba6f51e041af9e6ca26c1ac4dbf9,1535489303447089,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,05bc09f952ab4cf8b754405f20d503c5,7344ba6f51e041af9e6ca26c1ac4dbf9,"[1304.606, 1056.931, 1.512]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.1648530002713,-0.6772846446306948,0.0,5fa0a7e3bdf3451b9e0cbb32b099876d,79af5730dd4048bd99a4c8ecda6ea322,1535489303946971,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,a860c02c06e54d9dbe83ce7b694f6c17,79af5730dd4048bd99a4c8ecda6ea322,"[1307.666, 1060.066, 1.712]","[0.9129517301098111, 0.0, 0.0, 0.40806756608373407]",8.763884809151751,-0.8021368062839426,0.10474592721680048,7344ba6f51e041af9e6ca26c1ac4dbf9,993c31b034154090904a3eca0fef8a2f,1535489304446846,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,6873840fc1df4796a7b959e13e9fb78a,993c31b034154090904a3eca0fef8a2f,"[1310.418, 1063.425, 1.912]","[0.890343955210221, 0.0, 0.0, 0.4552885254655777]",8.677484726295644,-0.17265485634910838,0.20926339049014805,79af5730dd4048bd99a4c8ecda6ea322,ac4befdada484f99bbfb62e732cf8265,1535489304947267,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,a0462df7186d4ca99ef58f455d53a42c,4540cc266f1e47d6b8c73090b4e22781,"[1295.215, 1047.542, 0.864]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.56579234468984,-1.9560972622529713,0.0,42dc745182ab4fe4ad92c56ef460603c,fb534c78228644d7ba1d2734b8d95433,1535489302547429,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,d7bea9a3552b40e29d42324108dff575,fb534c78228644d7ba1d2734b8d95433,"[1298.679, 1051.006, 1.057]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.800040783085102,0.4686101663157103,0.0,4540cc266f1e47d6b8c73090b4e22781,5fa0a7e3bdf3451b9e0cbb32b099876d,1535489303047308,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,3ffc4360d1084e6eae5067e87d79503f,5fa0a7e3bdf3451b9e0cbb32b099876d,"[1301.366, 1053.692, 1.212]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.50341539135155,-0.7419697287335484,0.0,fb534c78228644d7ba1d2734b8d95433,7344ba6f51e041af9e6ca26c1ac4dbf9,1535489303447089,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,05bc09f952ab4cf8b754405f20d503c5,7344ba6f51e041af9e6ca26c1ac4dbf9,"[1304.606, 1056.931, 1.512]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.1648530002713,-0.6772846446306948,0.0,5fa0a7e3bdf3451b9e0cbb32b099876d,79af5730dd4048bd99a4c8ecda6ea322,1535489303946971,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,a860c02c06e54d9dbe83ce7b694f6c17,79af5730dd4048bd99a4c8ecda6ea322,"[1307.666, 1060.066, 1.712]","[0.9129517301098111, 0.0, 0.0, 0.40806756608373407]",8.763884809151751,-0.8021368062839426,0.10474592721680048,7344ba6f51e041af9e6ca26c1ac4dbf9,993c31b034154090904a3eca0fef8a2f,1535489304446846,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,6873840fc1df4796a7b959e13e9fb78a,993c31b034154090904a3eca0fef8a2f,"[1310.418, 1063.425, 1.912]","[0.890343955210221, 0.0, 0.0, 0.4552885254655777]",8.677484726295644,-0.17265485634910838,0.20926339049014805,79af5730dd4048bd99a4c8ecda6ea322,ac4befdada484f99bbfb62e732cf8265,1535489304947267,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,4ae9c033164e4e01a0392672686d095c,ac4befdada484f99bbfb62e732cf8265,"[1312.672, 1066.619, 2.062]","[0.8942831451200507, 0.0, 0.0, 0.4475015713427053]",7.820290920962666,-1.7147849998441955,-0.034914676266781366,993c31b034154090904a3eca0fef8a2f,5b44fc7ea2ac49b7a1d4ea85bf74238a,1535489305447151,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,d7bea9a3552b40e29d42324108dff575,fb534c78228644d7ba1d2734b8d95433,"[1298.679, 1051.006, 1.057]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.800040783085102,0.4686101663157103,0.0,4540cc266f1e47d6b8c73090b4e22781,5fa0a7e3bdf3451b9e0cbb32b099876d,1535489303047308,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,3ffc4360d1084e6eae5067e87d79503f,5fa0a7e3bdf3451b9e0cbb32b099876d,"[1301.366, 1053.692, 1.212]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.50341539135155,-0.7419697287335484,0.0,fb534c78228644d7ba1d2734b8d95433,7344ba6f51e041af9e6ca26c1ac4dbf9,1535489303447089,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,05bc09f952ab4cf8b754405f20d503c5,7344ba6f51e041af9e6ca26c1ac4dbf9,"[1304.606, 1056.931, 1.512]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.1648530002713,-0.6772846446306948,0.0,5fa0a7e3bdf3451b9e0cbb32b099876d,79af5730dd4048bd99a4c8ecda6ea322,1535489303946971,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,a860c02c06e54d9dbe83ce7b694f6c17,79af5730dd4048bd99a4c8ecda6ea322,"[1307.666, 1060.066, 1.712]","[0.9129517301098111, 0.0, 0.0, 0.40806756608373407]",8.763884809151751,-0.8021368062839426,0.10474592721680048,7344ba6f51e041af9e6ca26c1ac4dbf9,993c31b034154090904a3eca0fef8a2f,1535489304446846,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,6873840fc1df4796a7b959e13e9fb78a,993c31b034154090904a3eca0fef8a2f,"[1310.418, 1063.425, 1.912]","[0.890343955210221, 0.0, 0.0, 0.4552885254655777]",8.677484726295644,-0.17265485634910838,0.20926339049014805,79af5730dd4048bd99a4c8ecda6ea322,ac4befdada484f99bbfb62e732cf8265,1535489304947267,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,4ae9c033164e4e01a0392672686d095c,ac4befdada484f99bbfb62e732cf8265,"[1312.672, 1066.619, 2.062]","[0.8942831451200507, 0.0, 0.0, 0.4475015713427053]",7.820290920962666,-1.7147849998441955,-0.034914676266781366,993c31b034154090904a3eca0fef8a2f,5b44fc7ea2ac49b7a1d4ea85bf74238a,1535489305447151,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,ecd49e3c38624c77b8aac8df445d49ba,5b44fc7ea2ac49b7a1d4ea85bf74238a,"[1315.041, 1069.972, 2.262]","[0.8942831451200507, 0.0, 0.0, 0.4475015713427053]",8.213081883042761,0.7857895044335597,0.0,ac4befdada484f99bbfb62e732cf8265,f2209c6331c447cb84cb0a1e8caec560,1535489305947019,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,3ffc4360d1084e6eae5067e87d79503f,5fa0a7e3bdf3451b9e0cbb32b099876d,"[1301.366, 1053.692, 1.212]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.50341539135155,-0.7419697287335484,0.0,fb534c78228644d7ba1d2734b8d95433,7344ba6f51e041af9e6ca26c1ac4dbf9,1535489303447089,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,05bc09f952ab4cf8b754405f20d503c5,7344ba6f51e041af9e6ca26c1ac4dbf9,"[1304.606, 1056.931, 1.512]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.1648530002713,-0.6772846446306948,0.0,5fa0a7e3bdf3451b9e0cbb32b099876d,79af5730dd4048bd99a4c8ecda6ea322,1535489303946971,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,a860c02c06e54d9dbe83ce7b694f6c17,79af5730dd4048bd99a4c8ecda6ea322,"[1307.666, 1060.066, 1.712]","[0.9129517301098111, 0.0, 0.0, 0.40806756608373407]",8.763884809151751,-0.8021368062839426,0.10474592721680048,7344ba6f51e041af9e6ca26c1ac4dbf9,993c31b034154090904a3eca0fef8a2f,1535489304446846,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,6873840fc1df4796a7b959e13e9fb78a,993c31b034154090904a3eca0fef8a2f,"[1310.418, 1063.425, 1.912]","[0.890343955210221, 0.0, 0.0, 0.4552885254655777]",8.677484726295644,-0.17265485634910838,0.20926339049014805,79af5730dd4048bd99a4c8ecda6ea322,ac4befdada484f99bbfb62e732cf8265,1535489304947267,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,4ae9c033164e4e01a0392672686d095c,ac4befdada484f99bbfb62e732cf8265,"[1312.672, 1066.619, 2.062]","[0.8942831451200507, 0.0, 0.0, 0.4475015713427053]",7.820290920962666,-1.7147849998441955,-0.034914676266781366,993c31b034154090904a3eca0fef8a2f,5b44fc7ea2ac49b7a1d4ea85bf74238a,1535489305447151,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,ecd49e3c38624c77b8aac8df445d49ba,5b44fc7ea2ac49b7a1d4ea85bf74238a,"[1315.041, 1069.972, 2.262]","[0.8942831451200507, 0.0, 0.0, 0.4475015713427053]",8.213081883042761,0.7857895044335597,0.0,ac4befdada484f99bbfb62e732cf8265,f2209c6331c447cb84cb0a1e8caec560,1535489305947019,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,ac452a60e8b34a7080c938c904b23057,f2209c6331c447cb84cb0a1e8caec560,"[1316.564, 1072.194, 2.374]","[0.8942831451200507, 0.0, 0.0, 0.4475015713427053]",5.3950082299863,-5.643798310234702,0.0,5b44fc7ea2ac49b7a1d4ea85bf74238a,c9f49be2d2f7480ab24f74ed8a11eeab,1535489306446341,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,05bc09f952ab4cf8b754405f20d503c5,7344ba6f51e041af9e6ca26c1ac4dbf9,"[1304.606, 1056.931, 1.512]","[0.9233208479368742, 0.0, 0.0, 0.3840294412738841]",9.1648530002713,-0.6772846446306948,0.0,5fa0a7e3bdf3451b9e0cbb32b099876d,79af5730dd4048bd99a4c8ecda6ea322,1535489303946971,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,a860c02c06e54d9dbe83ce7b694f6c17,79af5730dd4048bd99a4c8ecda6ea322,"[1307.666, 1060.066, 1.712]","[0.9129517301098111, 0.0, 0.0, 0.40806756608373407]",8.763884809151751,-0.8021368062839426,0.10474592721680048,7344ba6f51e041af9e6ca26c1ac4dbf9,993c31b034154090904a3eca0fef8a2f,1535489304446846,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,6873840fc1df4796a7b959e13e9fb78a,993c31b034154090904a3eca0fef8a2f,"[1310.418, 1063.425, 1.912]","[0.890343955210221, 0.0, 0.0, 0.4552885254655777]",8.677484726295644,-0.17265485634910838,0.20926339049014805,79af5730dd4048bd99a4c8ecda6ea322,ac4befdada484f99bbfb62e732cf8265,1535489304947267,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,4ae9c033164e4e01a0392672686d095c,ac4befdada484f99bbfb62e732cf8265,"[1312.672, 1066.619, 2.062]","[0.8942831451200507, 0.0, 0.0, 0.4475015713427053]",7.820290920962666,-1.7147849998441955,-0.034914676266781366,993c31b034154090904a3eca0fef8a2f,5b44fc7ea2ac49b7a1d4ea85bf74238a,1535489305447151,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,ecd49e3c38624c77b8aac8df445d49ba,5b44fc7ea2ac49b7a1d4ea85bf74238a,"[1315.041, 1069.972, 2.262]","[0.8942831451200507, 0.0, 0.0, 0.4475015713427053]",8.213081883042761,0.7857895044335597,0.0,ac4befdada484f99bbfb62e732cf8265,f2209c6331c447cb84cb0a1e8caec560,1535489305947019,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,ac452a60e8b34a7080c938c904b23057,f2209c6331c447cb84cb0a1e8caec560,"[1316.564, 1072.194, 2.374]","[0.8942831451200507, 0.0, 0.0, 0.4475015713427053]",5.3950082299863,-5.643798310234702,0.0,5b44fc7ea2ac49b7a1d4ea85bf74238a,c9f49be2d2f7480ab24f74ed8a11eeab,1535489306446341,6f83169d067343658251f72e1dd17dbc
f442a98a9a354484aef5240bb21e7691,27900b9c3cfb48ed8b49087098d4a15a,c9f49be2d2f7480ab24f74ed8a11eeab,"[1318.09, 1074.421, 2.487]","[0.8942831451200507, 0.0, 0.0, 0.4475015713427053]",5.39484876642153,-0.00031866212883716933,0.0,f2209c6331c447cb84cb0a1e8caec560,e7dccc352f9d4f59b6d47354d353dc94,1535489306946757,6f83169d067343658251f72e1dd17dbc
